N,bstSortInsertSecond,bstRanInsertSecond,avlSortInsertSecond,avlRanInsertSecond,bstSortSearchSecond,bstRanSearchSecond,avlSortSearchSecond,avlRanSearchSecond,bstSortInsertRate,bstRanInsertRate,avlSortInsertRate,avlRanInsertRate
50,0.000652083,0.000084416,0.000158667,0.000054542,0.000128750,0.000028875,0.000021583,0.000014500,1.304166000e-05,1.688320000e-06,3.173340000e-06,1.090840000e-06,2.575000000e-06,5.775000000e-07,4.316600000e-07,2.900000000e-07
100,0.001085875,0.000126083,0.000277292,0.000124500,0.000046208,0.000010958,0.000019750,0.000018416,1.085875000e-05,1.260830000e-06,2.772920000e-06,1.245000000e-06,4.620800000e-07,1.095800000e-07,1.975000000e-07,1.841600000e-07
200,0.001463875,0.000039083,0.000358709,0.000172625,0.000169333,0.000021500,0.000042833,0.000054250,7.319375000e-06,1.954150000e-07,1.793545000e-06,8.631250000e-07,8.466650000e-07,1.075000000e-07,2.141650000e-07,2.712500000e-07
300,0.001858250,0.000070542,0.000460541,0.000109875,0.000876583,0.000132792,0.000120042,0.000092833,6.194166667e-06,2.351400000e-07,1.535136667e-06,3.662500000e-07,2.921943333e-06,4.426400000e-07,4.001400000e-07,3.094433333e-07
400,0.002525083,0.000093125,0.000522834,0.000126750,0.001728375,0.000180458,0.000168291,0.000107458,6.312707500e-06,2.328125000e-07,1.307085000e-06,3.168750000e-07,4.320937500e-06,4.511450000e-07,4.207275000e-07,2.686450000e-07
500,0.003193916,0.000122250,0.000558042,0.000157458,0.002953959,0.000226042,0.000214750,0.000131375,6.387832000e-06,2.445000000e-07,1.116084000e-06,3.149160000e-07,5.907918000e-06,4.520840000e-07,4.295000000e-07,2.627500000e-07
600,0.004177708,0.000150708,0.000578000,0.000179875,0.002266917,0.000055333,0.000230041,0.000154500,6.962846667e-06,2.511800000e-07,9.633333333e-07,2.997916667e-07,3.778195000e-06,9.222166667e-08,3.834016667e-07,2.575000000e-07
700,0.013178459,0.000439584,0.000576750,0.000186334,0.002009167,0.000246916,0.000214333,0.000141250,1.882637000e-05,6.279771429e-07,8.239285714e-07,2.661914286e-07,2.870238571e-06,3.527371429e-07,3.061900000e-07,2.017857143e-07
800,0.012912959,0.000590041,0.000638208,0.000230709,0.006020250,0.000221291,0.000226500,0.000144166,1.614119875e-05,7.375512500e-07,7.977600000e-07,2.883862500e-07,7.525312500e-06,2.766137500e-07,2.831250000e-07,1.802075000e-07
